cell_id,decimalLongitude,decimalLatitude,climate_class,detected,obs_type,log_total_records,n_events,relevance_ratio,recorder_relevance_ratio,recorder_dominance,n_years_with_records,recording_span,recent_activity,mean_coord_uncertainty,spatial_corroboration,national_presence,confirmation_prior
1687180,18.2916666666667,57.4583333333333,0,1,presence,9.0617243476474,1411,0.983522859132049,0.985185185185185,0.112323044789974,106,177,1,842.083473154362,2,1,0.960219979286194
1696070,39.125,57.2916666666667,1,1,presence,6.70686233660275,480,0.997552019583843,1,0.259485924112607,15,124,1,150.587421383648,1,1,0.552392661571503
1704444,16.9583333333333,57.125,0,1,presence,10.6756307393226,8907,0.996811975881905,0.985324947589098,0.0514011134982789,132,210,1,568.79784453792,1,1,0.960219979286194
1717378,14.7916666666667,56.875,0,1,presence,12.2911809628499,27599,0.993805277224176,0.9971870604782,0.0285489929557415,200,215,1,626.985409329404,2,1,0.960219979286194
1730331,14.2083333333333,56.625,0,1,presence,11.8415167281406,11200,0.987717782577394,0.925373134328358,0.211886249100072,147,201,1,480.416712334773,2,1,0.960219979286194
1730356,16.2916666666667,56.625,0,1,presence,11.0963033482661,10105,0.99881685526196,0.995943204868154,0.0402724266601948,155,179,1,689.407069374835,1,0,0.1
1739063,21.875,56.4583333333333,0,1,presence,3.43398720448515,24,1,1,0.5,8,117,1,5061.04545454545,1,0,0.100000001490116
1756265,15.375,56.125,0,1,presence,11.1746235555181,6727,0.995637965131773,1,0.0308568382961415,106,170,1,1439.71513982931,2,0,0.1
1756268,15.625,56.125,0,1,presence,10.6041315615227,5892,0.995384615384615,0.994285714285714,0.143002481389578,184,206,1,1195.97096582467,2,0,0.1
1764873,12.7083333333333,55.9583333333333,0,1,presence,10.0615591071066,2846,1,1,0.342042349726776,167,194,1,1610.84943493704,4,0,0.1
1764880,13.2916666666667,55.9583333333333,0,1,presence,9.46249888835892,2746,0.988575425507111,0.900793650793651,0.0777959120230046,151,190,1,567.983875278396,7,1,0.960219979286194
1764890,14.125,55.9583333333333,0,1,presence,10.509550626189,6247,0.99451763358154,0.993449781659389,0.0985734937130077,147,178,1,253.496258777484,5,1,0.960219979286194
1764892,14.2916666666667,55.9583333333333,0,1,presence,12.5498006382303,27516,0.999379516235401,1,0.0509080336692219,170,180,1,391.212261068302,5,1,0.960219979286194
1769208,13.9583333333333,55.875,0,1,presence,10.0347789382173,3879,0.984608638456479,0.989285714285714,0.0705108528831397,124,220,1,485.8771855909,7,1,0.960219979286194
1769209,14.0416666666667,55.875,0,1,presence,10.0021104211412,3890,0.966563972453788,0.980988593155893,0.0877129394708228,125,194,1,553.29827619601,7,1,0.960219979286194
1769210,14.125,55.875,0,1,presence,10.2350549228,6373,0.989914578996483,0.980530973451327,0.0546981551934534,183,204,1,626.556501297017,6,1,0.960219979286194
1769360,26.625,55.875,1,1,presence,6.21260609575152,225,0.953815261044177,1,0.178714859437751,23,43,1,337.269230769231,1,0,0.100000001490116
1777839,13.2083333333333,55.7083333333333,0,1,presence,12.7555976927554,44827,0.996268236720204,0.956842105263158,0.0250891091966463,230,226,1,498.804903462051,7,1,0.960219979286194
1782157,13.0416666666667,55.625,0,1,presence,13.0343624200324,45761,0.999043415400138,0.992460317460317,0.0478510698241238,199,224,1,648.574532876074,7,1,0.960219979286194
1786479,13.2083333333333,55.5416666666667,0,1,presence,12.4054848221168,11132,0.998734312022807,0.975146198830409,0.536344496510142,190,226,1,4685.95280384159,6,1,0.960219979286194
1786484,13.625,55.5416666666667,0,1,presence,11.6451898052228,5625,0.998922376029438,0.993993993993994,0.186753110215525,130,206,1,2357.39136089261,8,1,0.960219979286194
1790799,13.2083333333333,55.4583333333333,0,1,presence,9.92304505175166,2045,0.998479945081887,0.986754966887417,0.108463273511817,117,210,1,254.649667904987,5,1,0.960219979286194
1820858,-1.875,54.875,0,1,presence,9.95636459213689,2100,0.95470713777567,0.960227272727273,0.0523120701920797,108,221,1,1061.90856417957,1,0,0.100000001490116
1838381,18.375,54.5416666666667,0,1,presence,8.43163530305459,1333,0.899978208760079,0.980392156862745,0.220963172804533,58,97,1,4541.32318501171,2,1,0.960219979286194
1847027,18.875,54.375,0,1,presence,9.08681588569068,723,0.99603937988005,1,0.279506619893629,64,89,1,5362.48666497333,3,0,0.1
1864301,18.375,54.0416666666667,0,1,presence,5.64897423816121,33,1,1,0.681978798586572,17,67,1,36653.28125,2,1,0.960219979286194
1868574,14.4583333333333,53.9583333333333,0,1,presence,9.82238595109909,1424,0.980207147117835,0.991071428571429,0.305081069356326,99,154,1,4427.96750992064,2,0,0.1
1868575,14.5416666666667,53.9583333333333,0,1,presence,9.44691334360205,1231,0.941821913482791,0.934782608695652,0.663403852226081,82,168,1,2502.24543311727,3,1,0.960219979286194
1872961,20.0416666666667,53.875,0,1,presence,5.66988092298052,166,1,1,0.242214532871972,21,92,1,973.43961352657,1,1,0.960219979286194
1873052,27.625,53.875,1,1,presence,10.8830159598148,6118,0.99949308150123,0.995169082125604,0.309257833768282,36,101,1,455.680598210709,1,1,0.552392661571503
1881542,15.125,53.7083333333333,0,1,presence,7.1731917424866,197,0.996930161166539,1,0.260936300844206,33,71,1,3502.31810490694,2,1,0.960219979286194
1885801,10.0416666666667,53.625,1,1,presence,10.7870484597874,12149,0.998636053648556,0.996983408748115,0.0591250077496952,108,205,1,394.666334852242,2,1,0.552392661571503
1894442,10.125,53.4583333333333,1,1,presence,10.1772861946293,5158,0.999505665830101,1,0.04901513423074,58,192,1,411.836151816293,2,1,0.552392661571503
1894512,15.9583333333333,53.4583333333333,1,1,presence,6.58340922215876,85,0.975069252077562,1,0.465373961218837,28,46,1,12855.5795246801,1,1,0.960219979286194
1894734,34.4583333333333,53.4583333333333,1,1,presence,7.25063551189868,570,0.996448863636364,1,0.211647727272727,13,46,1,179.333333333333,4,1,0.552392661571503
1899049,34.0416666666667,53.375,1,1,presence,8.17413934342947,515,0.996334930927544,1,0.372145475049337,10,17,1,108.927656056222,4,1,0.552392661571503
1903371,34.2083333333333,53.2916666666667,1,1,presence,8.07651532755233,1123,0.997513211066211,1,0.16070873484613,14,43,1,204.147416413374,4,1,0.552392661571503
1903372,34.2916666666667,53.2916666666667,1,1,presence,9.1557785839835,3646,0.999155048584706,1,0.0925221799746515,18,94,1,214.542206119163,4,1,0.552392661571503
1907266,-1.20833333333334,53.2083333333333,0,1,presence,11.2109280823222,3630,0.979603154207188,0.968468468468468,0.0524123192620345,131,219,1,1184.19007504025,1,0,0.100000001490116
1911680,6.625,53.125,0,1,presence,13.5006285655858,34696,0.997196776429904,0.998531571218796,0.131307595557589,165,200,1,4859.8759464775,2,1,0.960219979286194
1924808,20.625,52.875,0,1,presence,6.41017488196617,180,1,1,0.177924217462932,22,67,1,337.314285714286,1,1,0.960219979286194
1928960,6.625,52.7916666666667,0,1,presence,10.9380589739942,5039,0.959486113332267,0.996216897856242,0.264655187732111,98,122,1,3379.83781174118,3,1,0.960219979286194
1937793,22.7083333333333,52.625,1,1,presence,5.65599181081985,25,0.929824561403509,1,0.842105263157895,8,64,1,663.095406360424,2,1,0.960219979286194
1937794,22.7916666666667,52.625,1,1,presence,6.80903930604298,90,0.914917127071823,1,0.754696132596685,18,59,1,573.36217552534,2,1,0.960219979286194
1941911,5.875,52.5416666666667,1,1,presence,11.5008731264461,10010,0.992176192548658,0.998689384010485,0.148105788402951,142,189,1,3778.53086293761,7,1,0.960219979286194
1942025,15.375,52.5416666666667,1,1,presence,4.07753744390572,29,1,1,0.396551724137931,11,138,1,371.307692307692,1,1,0.960219979286194
1942045,17.0416666666667,52.5416666666667,1,1,presence,9.1942109900463,3011,0.95314564488261,0.932203389830508,0.447911373107023,92,184,1,10023.1922978177,3,1,0.960219979286194
1942255,34.5416666666667,52.5416666666667,1,1,presence,6.49072353450251,346,1,1,0.241641337386018,9,44,1,373.156829679595,1,1,0.552392661571503
1946216,4.625,52.4583333333333,0,1,presence,13.1516716628323,35416,0.984403830093033,0.998799879987999,0.0548740458756579,199,208,1,4738.91417118593,5,1,0.960219979286194
1946232,5.95833333333331,52.4583333333333,1,1,presence,11.2676385489703,6232,0.984548928393421,1,0.208672536966273,103,193,1,4409.88187654774,11,1,0.960219979286194
1946233,6.04166666666666,52.4583333333333,1,1,presence,13.7554526505349,33349,0.995148182718865,0.998564867967853,0.0180268002111056,141,200,1,4909.99315511537,12,1,0.960219979286194
1946241,6.70833333333331,52.4583333333333,1,1,presence,10.3230527850231,2718,0.989416598192276,1,0.119737058340181,72,182,1,3045.72268206477,9,1,0.960219979286194
1946323,13.5416666666667,52.4583333333333,0,1,presence,11.7500350358325,30804,0.999597655356312,0.998281786941581,0.380815260695662,188,215,1,664.813012516185,1,1,0.552392661571503
1950539,4.875,52.375,0,1,presence,13.3466103197587,58591,0.996557395127611,0.999239736441967,0.0526619454713124,205,220,1,4603.04867428222,7,1,0.960219979286194
1950552,5.95833333333331,52.375,1,1,presence,11.2564190099869,8309,0.966396980897976,0.9958071278826,0.149533435004007,124,186,1,4174.1651273826,13,1,0.960219979286194
1950588,8.95833333333331,52.375,1,1,presence,8.50774873258824,764,0.999394184168013,1,0.156502423263328,33,212,1,261.785234899329,1,1,0.552392661571503
1950731,20.875,52.375,0,1,presence,9.80095636388846,1136,0.960609418282548,0.985074626865672,0.354626038781163,85,177,1,3423.37263998969,4,1,0.960219979286194
1954854,4.45833333333331,52.2916666666667,0,1,presence,11.5942104775864,10691,0.933979920160049,0.994469026548673,0.352134750661492,185,226,1,3369.84482786426,8,0,0.1
1954879,6.54166666666666,52.2916666666667,1,1,presence,11.5536546551843,5734,0.991099888628596,1,0.0725450286109298,101,134,1,4287.30784159737,15,1,0.960219979286194
1955003,16.875,52.2916666666667,1,1,presence,9.53798807237101,2039,0.964398962236956,0.972972972972973,0.259368694148169,115,166,1,4920.62024922118,3,1,0.960219979286194
1955055,21.2083333333333,52.2916666666667,1,1,presence,7.83952558170468,535,0.983451536643026,1,0.195035460992908,32,111,1,5386.6116027532,4,1,0.960219979286194
1959174,4.45833333333331,52.2083333333333,0,1,presence,12.5271520175439,25542,0.98541647021275,0.998077847188852,0.173032982496863,204,226,1,4141.42781136877,8,1,0.960219979286194
1959193,6.04166666666666,52.2083333333333,1,1,presence,11.7481477734996,11435,0.991629649536034,1,0.0706934981583648,188,226,1,3747.01946939648,19,1,0.960219979286194
1959198,6.45833333333331,52.2083333333333,1,1,presence,11.49859324766,5896,0.992990180165558,0.996478873239437,0.0943840285667911,99,174,1,4830.17315825814,15,1,0.960219979286194
1963501,5.04166666666666,52.125,1,1,presence,12.9511977610578,29994,0.997073622252812,0.999086479902558,0.0627474248825177,197,226,1,4307.02181765282,12,1,0.960219979286194
1963502,5.125,52.125,1,1,presence,13.5236745364667,41744,0.994039282893063,0.997669985172633,0.0319538352367819,201,226,1,4654.90921402721,11,1,0.960219979286194
1963506,5.45833333333331,52.125,1,1,presence,11.4860577385339,7196,0.977965649011793,0.997214484679666,0.0833812713152813,160,226,1,3660.496998713,15,1,0.960219979286194
1963511,5.875,52.125,1,1,presence,11.8856194167478,19946,0.978307144382522,0.997504678727386,0.0541666953700323,131,226,1,4697.36217102667,21,1,0.960219979286194
1963514,6.125,52.125,1,1,presence,12.618053148945,19033,0.989289972181746,0.998616874135546,0.0861670419923169,169,212,1,4711.1807077024,23,1,0.960219979286194
1963516,6.29166666666666,52.125,1,1,presence,12.528250343161,18676,0.990968209401322,0.999577880962431,0.135875373607463,168,198,1,4334.97343888636,17,1,0.960219979286194
1963517,6.375,52.125,1,1,presence,11.7383384391951,11112,0.984435238619765,0.996580027359781,0.292633477806247,163,226,1,4471.30136355776,15,1,0.960219979286194
1963520,6.625,52.125,1,1,presence,11.870620888043,8178,0.987042139270779,0.99584487534626,0.177004517419337,109,194,1,4532.13491111991,11,1,0.960219979286194
1963522,6.79166666666666,52.125,1,1,presence,12.5434516138031,17455,0.989505910730661,0.996168582375479,0.0486025127295694,94,131,1,4706.92835052601,10,1,0.960219979286194
1963642,16.7916666666667,52.125,1,1,presence,7.48155570190952,384,0.999436302142052,1,0.410935738444194,54,77,1,5105.96263864565,3,1,0.960219979286194
1963687,20.5416666666667,52.125,1,1,presence,9.08692902706095,408,0.999886852229011,1,0.37531115637022,34,118,1,2484.88469184891,4,1,0.960219979286194
1963690,20.7916666666667,52.125,1,1,presence,8.6436496153688,1105,0.992067689053411,1,0.156354662436101,57,123,1,1647.47061842443,4,1,0.960219979286194
1963754,26.125,52.125,1,1,presence,7.49609734517596,771,0.999444444444444,1,0.300555555555556,46,139,1,211.255972696246,1,1,0.552392661571503
1967826,5.45833333333331,52.0416666666667,1,1,presence,11.351699816471,5779,0.981212327720923,0.997854077253219,0.156058701194938,171,201,1,3480.30175356738,14,1,0.960219979286194
1967828,5.625,52.0416666666667,1,1,presence,11.8673989875581,12288,0.990066085785242,0.995495495495496,0.0950597017019545,154,226,1,4161.33941120125,19,1,0.960219979286194
1967851,7.54166666666666,52.0416666666667,1,1,presence,9.46761478200654,2743,0.989638908219284,1,0.0935591123482564,34,48,1,1009.0085625797,1,1,0.552392661571503
1972135,4.54166666666666,51.9583333333333,0,1,presence,13.3871140229673,34695,0.997421541181671,0.999444598722577,0.146723515544423,145,190,1,3542.83323127109,6,1,0.960219979286194
1972147,5.54166666666666,51.9583333333333,1,1,presence,13.5641282702381,34143,0.995068944767038,0.997437211686315,0.0356424644218257,161,193,1,4896.30960893551,16,1,0.960219979286194
1972156,6.29166666666666,51.9583333333333,1,1,presence,11.9328915899412,9704,0.988067547145016,1,0.0927393389841645,143,221,1,4381.64615626104,20,1,0.960219979286194
1972161,6.70833333333331,51.9583333333333,1,1,presence,12.0066151027895,8907,0.982586032203328,0.998694516971279,0.200922885359571,147,194,1,3994.78920710961,9,1,0.960219979286194
1973112,85.9583333333333,51.9583333333333,2,1,presence,7.92008319905323,862,0.999636495819702,1,0.227190112686296,55,137,1,1015.30566801619,1,1,0.552392661571503
1976456,4.625,51.875,1,1,presence,13.4497213478586,29578,0.995130094803128,0.999678146121661,0.0471348580259728,151,205,1,4580.37768368154,8,1,0.960219979286194
1980790,5.79166666666666,51.7916666666667,1,1,presence,12.5369435094274,16281,0.984811535906046,0.998896247240618,0.0971250022446891,158,226,1,4643.97042153816,21,1,0.960219979286194
1980791,5.875,51.7916666666667,1,1,presence,13.0965634019139,33100,0.988835620936494,0.996735308890005,0.0261562520522756,180,226,1,4749.87909278623,22,1,0.960219979286194
1981118,33.125,51.7916666666667,1,1,presence,4.91265488573605,52,1,1,0.266666666666667,17,51,1,1147,4,1,0.603678047657013
1985107,5.54166666666666,51.7083333333333,1,1,presence,12.1572919813156,12020,0.996571764570001,0.998567335243553,0.0943158491576411,79,137,1,4687.00044464104,22,1,0.960219979286194
1985109,5.70833333333331,51.7083333333333,1,1,presence,12.3099821089207,8540,0.994474963834898,1,0.0755208450691531,162,226,1,4770.08262856967,23,1,0.960219979286194
1985111,5.875,51.7083333333333,1,1,presence,12.993051640924,25572,0.994717183833353,0.998721227621483,0.0454240250916697,160,226,1,4878.89649144528,20,1,0.960219979286194
1985112,5.95833333333331,51.7083333333333,1,1,presence,12.3408613723786,16228,0.98894074054654,0.997647058823529,0.0764404128324114,168,208,1,4272.96139494461,19,1,0.960219979286194
1985433,32.7083333333333,51.7083333333333,1,1,presence,6.39692965521615,47,1,1,0.424040066777963,23,29,1,1666.66666666667,4,1,0.603678047657013
1989431,5.875,51.625,1,1,presence,12.0613994124868,8145,0.996498324280596,1,0.0987749913324858,77,173,1,4838.35751806456,19,1,0.960219979286194
1989433,6.04166666666666,51.625,1,1,presence,11.9815906989645,11226,0.987921269205495,0.997530864197531,0.0649810683105423,148,192,1,4349.81323457008,15,1,0.960219979286194
1993741,5.04166666666666,51.5416666666667,1,1,presence,12.8936593955095,15757,0.979953793670386,0.996029495178673,0.0627405532189823,132,196,1,2867.47619846603,18,1,0.960219979286194
1993742,5.125,51.5416666666667,1,1,presence,11.8158409180626,11052,0.992990050155489,0.99616122840691,0.039119804400978,109,188,1,4335.0450203648,17,1,0.960219979286194
1993753,6.04166666666666,51.5416666666667,1,1,presence,11.8705859231303,8996,0.995223676021175,0.998357963875205,0.0330426512444317,125,186,1,4524.69935811823,20,1,0.960219979286194
1994056,31.2916666666667,51.5416666666667,1,1,presence,6.99025650049388,370,0.994470046082949,1,0.336405529953917,24,116,1,3772.37837837838,2,1,0.603678047657013
1994057,31.375,51.5416666666667,1,1,presence,6.02586597382531,86,1,1,0.334140435835351,16,125,1,4088.02127659574,2,1,0.603678047657013
1994071,32.5416666666667,51.5416666666667,1,1,presence,5.31320597904179,109,1,1,0.450495049504951,18,156,1,2266.65714285714,4,1,0.603678047657013
1994072,32.625,51.5416666666667,1,1,presence,6.19236248947487,155,0.997950819672131,1,0.262295081967213,15,24,1,846.684444444444,4,1,0.603678047657013
1998043,3.54166666666666,51.4583333333333,0,1,presence,13.0829528862443,25322,0.999186563950428,1,0.0869814865283756,180,207,1,4911.7855028835,4,1,0.960219979286194
1998054,4.45833333333331,51.4583333333333,1,1,presence,12.1045436690311,11889,0.995063368199679,1,0.217300348663457,132,226,1,2966.69924843545,11,1,0.552392661571503
1998061,5.04166666666666,51.4583333333333,1,1,presence,12.2905562470523,14563,0.988728576023526,0.99875,0.0139594724991959,117,218,1,4549.40572891042,18,1,0.552392661571503
1998065,5.375,51.4583333333333,1,1,presence,11.7553146257299,11517,0.987891201305835,0.998059508408797,0.0384138493894591,102,176,1,4721.05963752277,24,1,0.960219979286194
1998067,5.54166666666666,51.4583333333333,1,1,presence,12.362217050851,13607,0.991526873625951,0.998510796723753,0.077207675001497,123,192,1,4417.66483218238,28,1,0.960219979286194
1998068,5.625,51.4583333333333,1,1,presence,11.828575268756,9458,0.993873710926674,0.999085086916743,0.0521463891360474,103,194,1,4511.95966900727,28,1,0.960219979286194
1998258,21.4583333333333,51.4583333333333,1,1,presence,6.82546003625531,216,0.916304347826087,1,0.580434782608696,39,151,1,2208.99175500589,1,1,0.960219979286194
2002385,5.375,51.375,1,1,presence,12.0208869911216,12194,0.996173031909452,0.998290598290598,0.026656397234474,103,195,1,4750.42467973648,27,1,0.960219979286194
2002388,5.625,51.375,1,1,presence,12.3253700894468,18633,0.993307890299104,0.998904709748083,0.0578370462412355,101,207,1,4108.20510274349,30,1,0.960219979286194
2002394,6.125,51.375,1,1,presence,12.3481189333222,13480,0.993835809565123,0.997816593886463,0.064192603839063,135,184,1,4440.77736673039,16,1,0.960219979286194
2002515,16.2083333333333,51.375,1,1,presence,7.97590836016554,243,0.993124785149536,0.95,0.812650395324854,43,148,1,2877.02399685287,1,1,0.960219979286194
2006700,4.95833333333331,51.2916666666667,1,1,presence,11.7786226306852,9431,0.98088673878543,0.938992042440318,0.299280090161232,154,226,1,2268.44579196653,24,1,0.552392661571503
2006705,5.375,51.2916666666667,1,1,presence,12.6278604768766,9966,0.996891150930031,0.997134670487106,0.503144922213186,97,119,1,3352.52353209042,25,1,0.960219979286194
2006790,12.4583333333333,51.2916666666667,1,1,presence,9.63711024657818,4262,0.997976765435322,1,0.113823260670931,63,216,1,839.711527954835,2,1,0.552392661571503
2006998,29.7916666666667,51.2916666666667,1,1,presence,5.92692602597041,170,0.997326203208556,1,0.211229946524064,18,99,1,220.284090909091,1,1,0.603678047657013
2010999,3.20833333333331,51.2083333333333,0,1,presence,12.0527174825288,27302,0.983172460422933,0.998498498498498,0.276526544030216,155,226,1,2225.38983945744,7,1,0.552392661571503
2011014,4.45833333333331,51.2083333333333,1,1,presence,12.5590964320987,31014,0.993023549910072,0.969325153374233,0.352946549010791,178,226,1,2044.08613336019,15,1,0.552392661571503
2011020,4.95833333333331,51.2083333333333,1,1,presence,11.5362415207848,7780,0.9769241290373,0.940944881889764,0.176185544852381,114,196,1,2322.92931898454,25,1,0.552392661571503
2011022,5.125,51.2083333333333,1,1,presence,11.4061305877742,8769,0.990519639479248,0.947826086956522,0.164704573272505,111,224,1,1938.05446840846,27,1,0.552392661571503
2011023,5.20833333333331,51.2083333333333,1,1,presence,11.7818145502676,10275,0.984891096675583,0.911646586345382,0.255529231944975,95,176,1,2147.87888748463,26,1,0.552392661571503
2011029,5.70833333333331,51.2083333333333,1,1,presence,11.6825332093441,7053,0.992800654946279,1,0.250255310888482,125,182,1,3517.18067727629,23,1,0.960219979286194
2015314,2.79166666666666,51.125,0,1,presence,12.0014870747116,19253,0.998411003951017,0.976439790575916,0.207575646028123,165,200,1,1399.54185619836,4,1,0.552392661571503
2015333,4.375,51.125,1,1,presence,12.267807239335,17650,0.988802970832256,0.928571428571429,0.394970268174019,145,199,1,2585.75174889905,15,1,0.552392661571503
2015339,4.875,51.125,1,1,presence,11.1376791354461,5578,0.992155550057487,0.975609756097561,0.521415784954374,147,226,1,2300.03055719508,24,1,0.552392661571503
2015350,5.79166666666666,51.125,1,1,presence,12.2270804286872,14128,0.998834732796396,1,0.0662439717006536,140,226,1,3408.15012267205,23,1,0.552392661571503
2015351,5.875,51.125,1,1,presence,13.0794997167682,23202,0.998655588493174,1,0.0385286626863179,129,226,1,4672.86111419886,21,1,0.960219979286194
2015353,6.04166666666666,51.125,1,1,presence,12.6748630391031,18370,0.99767529903539,0.998181818181818,0.0750255779682176,115,184,1,4721.80266887893,16,1,0.960219979286194
2019628,2.29166666666666,51.0416666666667,0,1,presence,10.7632925854234,9623,0.997904894927306,1,0.0944067043362326,61,173,1,2512.12296114409,2,1,0.960219979286194
2019641,3.375,51.0416666666667,1,1,presence,10.9097652300014,8127,0.981208986052973,0.90625,0.180031805801817,69,176,1,1578.76457306501,7,1,0.552392661571503
2019645,3.70833333333331,51.0416666666667,1,1,presence,13.2882540162961,45311,0.997355227956986,0.983050847457627,0.309933058972825,197,226,1,2344.1736393684,9,1,0.552392661571503
2019657,4.70833333333331,51.0416666666667,1,1,presence,11.0711593771357,6671,0.993824760067819,0.951612903225806,0.3644324845619,125,210,1,3085.82172882154,19,1,0.552392661571503
2019660,4.95833333333331,51.0416666666667,1,1,presence,12.9212674804457,13605,0.995514971289947,0.962962962962963,0.576174568860108,161,226,1,2781.17664109116,22,1,0.552392661571503
2019665,5.375,51.0416666666667,1,1,presence,11.432539365011,6116,0.975107017068545,0.962121212121212,0.106009211595774,115,176,1,1408.15677415057,29,1,0.552392661571503
2019669,5.70833333333331,51.0416666666667,1,1,presence,12.0050941249169,6542,0.99528685392915,0.96969696969697,0.389259406424794,130,226,1,2775.81978474765,23,1,0.552392661571503
2019754,12.7916666666667,51.0416666666667,1,1,presence,8.49719454490955,1588,0.992857142857143,1,0.0855102040816327,48,204,1,1374.92506544503,2,1,0.552392661571503
2023964,3.625,50.9583333333333,1,1,presence,11.7815317459167,10479,0.999289061484715,0.990825688073395,0.203420149373533,88,226,1,1943.78244998337,6,1,0.552392661571503
2023966,3.79166666666666,50.9583333333333,1,1,presence,11.4141101493484,9457,0.993122861242963,0.935960591133005,0.18600287007396,139,226,1,2894.09809948033,8,1,0.552392661571503
2023970,4.125,50.9583333333333,1,1,presence,11.2142363702302,8179,0.985548275769096,0.985714285714286,0.170886246596026,135,223,1,1873.17318222902,11,1,0.552392661571503
2023973,4.375,50.9583333333333,1,1,presence,12.0627044584641,13581,0.993865632538116,0.950657894736842,0.417760234525582,157,226,1,2668.34422204976,13,1,0.552392661571503
2023978,4.79166666666666,50.9583333333333,1,1,presence,12.4982831989169,13889,0.989091967925458,0.956521739130435,0.320304917200496,169,226,1,1829.47351771201,19,1,0.552392661571503
2023982,5.125,50.9583333333333,1,1,presence,12.080061476437,11575,0.981737749546279,0.946428571428571,0.225175816696915,130,226,1,1562.82006338861,22,1,0.552392661571503
2023984,5.29166666666666,50.9583333333333,1,1,presence,12.619667947198,13252,0.993136010157118,0.976127320954907,0.340951171771676,164,226,1,2304.31953750256,27,1,0.552392661571503
2023988,5.625,50.9583333333333,1,1,presence,11.6045744051544,6615,0.977417265071124,0.973621103117506,0.112265846692884,147,226,1,1633.70657488925,23,1,0.552392661571503
2024229,25.7083333333333,50.9583333333333,1,1,presence,6.69579891705849,198,0.99009900990099,1,0.813118811881188,14,98,1,580.52380952381,2,1,0.603678047657013
2024294,31.125,50.9583333333333,1,1,presence,3.93182563272433,16,1,1,0.32,8,14,1,15177.1,5,1,0.603678047657013
2028296,4.625,50.875,1,1,presence,11.7815164569164,16878,0.994839883496036,0.971098265895954,0.240346759829066,168,200,1,1497.79101202945,14,1,0.552392661571503
2028297,4.70833333333331,50.875,1,1,presence,12.7172901924842,33674,0.995066918968521,0.973614775725594,0.293399867451561,194,226,1,2038.76907791028,16,1,0.552392661571503
2028306,5.45833333333331,50.875,1,1,presence,11.3301077851276,5488,0.986829309289119,0.970833333333333,0.105869781849179,143,226,1,1817.35203896638,23,1,0.552392661571503
2028412,14.2916666666667,50.875,1,1,presence,8.87961160998204,2911,0.947932618683001,0.98576512455516,0.130446888486705,127,207,1,1792.63785046729,3,0,0.100000001490116
2028610,30.7916666666667,50.875,1,1,presence,6.70563909486,182,1,1,0.170343137254902,28,96,1,676.409470752089,10,1,0.603678047657013
2028612,30.9583333333333,50.875,1,1,presence,1.79175946922805,4,1,1,0.4,4,4,1,841.2,7,1,0.603678047657013
2028613,31.0416666666667,50.875,1,1,presence,3.80666248977032,31,1,1,0.295454545454545,8,59,1,1287.37037037037,6,1,0.603678047657013
2028658,34.7916666666667,50.875,1,1,presence,8.54655780004614,721,0.99980574980575,1,0.240675990675991,67,141,1,3781.60199789695,4,1,0.603678047657013
2028670,35.7916666666667,50.875,1,1,presence,4.96284463025991,33,1,1,0.584507042253521,3,54,1,36.0277777777778,1,1,0.552392661571503
2031110,-120.875,50.7916666666667,0,1,presence,7.84149292446001,617,0.996460872984664,1,0.0829728666928824,53,137,1,846.696933962264,1,0,0.100000001490116
2032629,5.70833333333331,50.7916666666667,1,1,presence,12.6490583043855,22590,0.990156323743294,0.998896856039713,0.0843904208765559,180,226,1,3514.30650557263,17,1,0.960219979286194
2032630,5.79166666666666,50.7916666666667,1,1,presence,12.5803566361548,19563,0.991137904116043,0.999484801648635,0.0839337113852312,153,226,1,4542.22733351247,15,1,0.960219979286194
2032970,34.125,50.7916666666667,1,1,presence,5.15329159449778,17,1,1,0.784883720930233,8,119,1,267.375838926174,5,1,0.603678047657013
2032971,34.2083333333333,50.7916666666667,1,1,presence,6.0137151560428,188,1,1,0.144607843137255,32,102,1,588.974747474747,5,1,0.603678047657013
2036941,5.04166666666666,50.7083333333333,1,1,presence,9.61986390021185,2867,0.977689243027888,0.95,0.14667994687915,79,176,1,1605.36152700978,15,1,0.552392661571503
2036950,5.79166666666666,50.7083333333333,1,1,presence,11.5576597963104,10342,0.993181861648211,0.998531571218796,0.0703329699542907,153,176,1,4101.17882141639,14,1,0.552392661571503
2036951,5.875,50.7083333333333,0,1,presence,12.7550607303905,24398,0.994978327976691,0.999147000284333,0.0484176968457893,135,176,1,4643.50532324407,13,1,0.552392661571503
2037187,25.5416666666667,50.7083333333333,1,1,presence,4.72738781871234,48,1,1,0.455357142857143,22,49,1,3012.02272727273,2,1,0.603678047657013
2037238,29.7916666666667,50.7083333333333,1,1,presence,6.21660610108486,210,1,1,0.214,22,101,1,839.127516778523,7,1,0.603678047657013
2037290,34.125,50.7083333333333,1,1,presence,6.87832646829133,59,1,1,0.276288659793814,14,103,1,263.056537102473,4,1,0.603678047657013
2037291,34.2083333333333,50.7083333333333,1,1,presence,7.48436864328613,353,0.999437886453064,1,0.296233839235526,40,102,1,814.763265306122,5,1,0.603678047657013
2041267,5.54166666666666,50.625,1,1,presence,10.3035380279428,8493,0.975265609813319,0.985743380855397,0.147970640479941,195,223,1,2052.17341595411,13,1,0.552392661571503
